"direction","partner_name","licensor","licensee","status","start_date","end_type","end_date","territories","distribution_types","platform","royalty_type","royalty_details","payment_terms","notes","website_link","source_key","import_action","review_notes","source_sheet","source_row","document_url","partner_website","partner_contacts","content_titles","content_seasons","reporting_frequency","raw_source_data"
"rights_out","Xumo Play","TBN","Xumo Play","active","2020-04-30","","","United States|Canada","VOD","Xumo Play","revenue_share","50% revenue share","","Auto renews for 1 year periods / 50% net ad revenue/sends reports 45 days after quarter
Source contract type: Content License Agreement
Source content/feed scope: 18 min with Jesus / The Daniel Dilemma/ God's Appointed Times / Max Lucado: Traveling Light / Smoketown / One on One with Kirk Cameron / Abraham Accords / Insights / This month in Christian History / Homeschool Awakening / The Cross / One Night with the King / The Omega Code / Megiddo The Omega Code 2 / Carman The Champion / In the Gap with / The Crushing / Joel Osteen Your Best Life Now / Joel Osteen You Are Stronger Than You Think / Inexplicable / DTH S4,S5,S6 / American Hidden History S1 S2 / Jesus the Game Changer S1, S2, S3 / Insights to Israel
Source deal terms: 0.5
Source payout schedule: Q / Invoice off reports
Source expiration: Effective unless terminated","https://play.xumo.com/live-guide/trinity-broadcasting-network","digital-licensing-master:VOD Contracts:11","review","Expiration language requires review: Effective unless terminated","VOD Contracts","11","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/Xumo/Contracts/2020-2024?preview=2020.08.05_Xumo+-+Trinity+Broadcasting+Network+-+CLA.pdf","https://play.xumo.com/live-guide/trinity-broadcasting-network","apinkney@xumo.com | contentaccounting@xumo.com | kbenigno@xumo.com","18 min with Jesus|The Daniel Dilemma|God's Appointed Times|Max Lucado: Traveling Light|Smoketown|One on One with Kirk Cameron|Abraham Accords|Insights|This month in Christian History|Homeschool Awakening|The Cross|One Night with the King|The Omega Code|Megiddo The Omega Code 2|Carman The Champion|In the Gap with|The Crushing|Joel Osteen Your Best Life Now|Joel Osteen You Are Stronger Than You Think|Inexplicable|Insights to Israel","DTH::4|American Hidden History::1|Jesus the Game Changer::1","","{""Platform"":""Xumo Play"",""Agreement Status"":""Active"",""Content"":""18 min with Jesus / The Daniel Dilemma/ God's Appointed Times / Max Lucado: Traveling Light / Smoketown / One on One with Kirk Cameron / Abraham Accords / Insights / This month in Christian History / Homeschool Awakening / The Cross / One Night with the King / The Omega Code / Megiddo The Omega Code 2 / Carman The Champion / In the Gap with / The Crushing / Joel Osteen Your Best Life Now / Joel Osteen You Are Stronger Than You Think / Inexplicable / DTH S4,S5,S6 / American Hidden History S1 S2 / Jesus the Game Changer S1, S2, S3 / Insights to Israel"",""Territory"":""US / CA"",""Deal Terms ($$)"":""0.5"",""Payout Sch"":""Q / Invoice off reports"",""Contract Type"":""Content License Agreement"",""Contract Date"":""2020-04-30"",""Expiration Date"":""Effective unless terminated"",""Contract Link"":""Xumo"",""Website Link"":""https://play.xumo.com/live-guide/trinity-broadcasting-network"",""Primary Contact"":"""",""Email"":""apinkney@xumo.com"",""Additional Email"":""kbenigno@xumo.com"",""Notes"":""Auto renews for 1 year periods / 50% net ad revenue/sends reports 45 days after quarter""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:12","skip","Blank or repeated workbook header row","VOD Contracts","12","","","","","","","{""Platform"":"""",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""_""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:13","skip","Blank or repeated workbook header row","VOD Contracts","13","","","","","","","{""Platform"":""ONE TIME PAYOUTS"",""Agreement Status"":""Agreement Status"",""Content"":""Content"",""Territory"":""Territory"",""Deal Terms ($$)"":""Deal Terms ($$)"",""Payout Sch"":""Payout Sch"",""Contract Type"":""Contract Type"",""Contract Date"":""Contract Date"",""Expiration Date"":""Expiration Date"",""Contract Link"":""Contract Link"",""Website Link"":"""",""Primary Contact"":""Primary Contact"",""Email"":""Email"",""Additional Email"":""Additional Email"",""Notes"":""Notes""}"
"rights_out","ACCTV/Watchgood","TBN","ACCTV/Watchgood","active","2023-01-15","date","2027-03-31","Australia","VOD","ACCTV/Watchgood","","","","No Renewal Language
Source contract type: Distribution Agreement
Source content/feed scope: Homeschool awakening expires July 31st 2026 / Centuries Collide Expires March 31st 2027
Source deal terms: One Time Payout
Source payout schedule: Paid
Source expiration: 2027-03-31","https://watchgood.com/","digital-licensing-master:VOD Contracts:14","import","Deal terms were preserved in notes and require financial review: One Time Payout","VOD Contracts","14","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/ACCTV/Contracts/2020-2024","https://watchgood.com/","craig@acctv.com.au","Homeschool awakening expires July 31st 2026|Centuries Collide Expires March 31st 2027","","","{""Platform"":""ACCTV/Watchgood"",""Agreement Status"":""Active"",""Content"":""Homeschool awakening expires July 31st 2026 / Centuries Collide Expires March 31st 2027"",""Territory"":""Australia"",""Deal Terms ($$)"":""One Time Payout"",""Payout Sch"":""Paid"",""Contract Type"":""Distribution Agreement"",""Contract Date"":""2023-01-15"",""Expiration Date"":""2027-03-31"",""Contract Link"":""ACCTV"",""Website Link"":""https://watchgood.com/"",""Primary Contact"":"""",""Email"":""craig@acctv.com.au"",""Additional Email"":"""",""Notes"":""No Renewal Language""}"
"rights_out","GoodTV","TBN","GoodTV","draft","2024-01-01","date","2026-12-31","","VOD","GoodTV","","","","Notify 60 days prior to end of term to initiate renewal discussion/ one time payment
Source contract type: Licensing Agreement
Source content/feed scope: DTH S4,5,6 / Unwrapping the Unexpected with Max Lucado / Christmas with MWS / Mark Lowry's Mary Did You Know/ Pete and Penelope/ Centuries Collide /AVOD & SVOD= DTH S4,5)
Source deal terms: One Time Payout
Source expiration: 3 year ending 12/31/2026","https://www.goodtv.tv/","digital-licensing-master:VOD Contracts:15","review","Source status ""Pending"" was retained as draft; Unmapped territories: Taiwan, Philippines; Deal terms were preserved in notes and require financial review: One Time Payout","VOD Contracts","15","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/GoodTV/Contracts/2020-2024","https://www.goodtv.tv/","Corin Tung | corin-tung@goodtv.tv","Unwrapping the Unexpected with Max Lucado|Christmas with MWS|Mark Lowry's Mary Did You Know|Pete and Penelope|Centuries Collide","DTH::4|DTH::5|DTH::6|AVOD & SVOD= DTH::4|AVOD & SVOD= DTH::5","","{""Platform"":""GoodTV"",""Agreement Status"":""Pending"",""Content"":""DTH S4,5,6 / Unwrapping the Unexpected with Max Lucado / Christmas with MWS / Mark Lowry's Mary Did You Know/ Pete and Penelope/ Centuries Collide /AVOD & SVOD= DTH S4,5)"",""Territory"":""Taiwan / Philippines"",""Deal Terms ($$)"":""One Time Payout"",""Payout Sch"":"""",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2024-01-01"",""Expiration Date"":""3 year ending 12/31/2026"",""Contract Link"":""Good TV"",""Website Link"":""https://www.goodtv.tv/"",""Primary Contact"":""Corin Tung"",""Email"":""corin-tung@goodtv.tv"",""Additional Email"":"""",""Notes"":""Notify 60 days prior to end of term to initiate renewal discussion/ one time payment""}"
"rights_out","Right Now Media","TBN","Right Now Media","active","2024-07-01","date","2028-09-30","United States|Canada","VOD","Right Now Media","","","","Parties have to communicate to renew terms
Source contract type: Licensing Agreement
Source content/feed scope: God's Appointed Times
Source deal terms: One Time Payout
Source expiration: 2028-09-30
Email List & Tracking Notes row 20: Company: Right Now Media; Email: tiffanie@rightnowmedia.org","https://www.rightnowmedia.org/","digital-licensing-master:VOD Contracts:16","import","Deal terms were preserved in notes and require financial review: One Time Payout","VOD Contracts","16","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/Right%20Now%20Media/Contracts/2020-2024","https://www.rightnowmedia.org/","tiffanie@rightnowmedia.org | tiffanie@rightnowmedia.org","God's Appointed Times","","","{""Platform"":""Right Now Media"",""Agreement Status"":""Active"",""Content"":""God's Appointed Times"",""Territory"":""US / CA"",""Deal Terms ($$)"":""One Time Payout"",""Payout Sch"":"""",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2024-07-01"",""Expiration Date"":""2028-09-30"",""Contract Link"":""Right Now Media"",""Website Link"":""https://www.rightnowmedia.org/"",""Primary Contact"":"""",""Email"":""tiffanie@rightnowmedia.org"",""Additional Email"":"""",""Notes"":""Parties have to communicate to renew terms""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:17","skip","Blank or repeated workbook header row","VOD Contracts","17","","","","","","","{""Platform"":"""",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""_""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:18","skip","Blank or repeated workbook header row","VOD Contracts","18","","","","","","","{""Platform"":""WIP"",""Agreement Status"":""Agreement Status"",""Content"":""Content"",""Territory"":"""",""Deal Terms ($$)"":""Deal Terms ($$)"",""Payout Sch"":""Payout Sch"",""Contract Type"":""Contract Type"",""Contract Date"":""Contract Date"",""Expiration Date"":""Expiration Date"",""Contract Link"":""Contract Link"",""Website Link"":"""",""Primary Contact"":""Primary Contact"",""Email"":""Email"",""Additional Email"":""Additional Email"",""Notes"":""Notes""}"
"rights_out","Freebie TV","TBN","Freebie TV","draft","","","","","VOD","Freebie TV","","","","","","digital-licensing-master:VOD Contracts:19","review","Source status ""Unknown"" was retained as draft; Missing expiration/end-type information","VOD Contracts","19","","","Daniel Kornblit | dkornblit@freebie.tv","","","","{""Platform"":""Freebie TV"",""Agreement Status"":""Unknown"",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":""Daniel Kornblit"",""Email"":""dkornblit@freebie.tv"",""Additional Email"":"""",""Notes"":""""}"
"rights_out","Stingray","TBN","Stingray","draft","","","","","VOD","Stingray","","","","_
Source contract type: Distribution Agreement","","digital-licensing-master:VOD Contracts:20","review","Missing status was retained as draft; Missing expiration/end-type information","VOD Contracts","20","","","Maria Garcete | mgarcete@stingray.com","","","","{""Platform"":""Stingray"",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":""Distribution Agreement"",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":""Maria Garcete"",""Email"":""mgarcete@stingray.com"",""Additional Email"":"""",""Notes"":""_""}"
"rights_out","Stirr","TBN","Stirr","draft","2024-03-20","","","","VOD","Stirr","revenue_share","50% revenue share","","Source contract type: Distribution Agreement
Source content/feed scope: FAST ONLY (Scott wants to talk VOD in the future)
Source deal terms: 0.5
Source payout schedule: Q
Payment Tracking row 5: VOD/FAST: FAST; Platform: Stirr; Reports: Email Quarterly; Payment Recieved: Q; Payment Terms: Net 90; Notes: Can withhold payment if less than $100 / Don't have history of payment to determine payment schedule
Payment Tracking row 41: Platform: Stirr; Reports: 2024-03-20; Notes: Currently working on a dashboard, have not paid us since January, no rev reports to invoice, emailed for updates on dashboard and Rev sent 30 day notice to terminate
Email List & Tracking Notes row 23: Company: Stirr; Email: Scott@stirr.com","","digital-licensing-master:VOD Contracts:21","review","Missing status was retained as draft; Missing expiration/end-type information","VOD Contracts","21","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/Stirr/Contracts/2020-2024","","Scott Schilchter | scott@stirr.com | john.wells@stirr.com | Scott@stirr.com","FAST ONLY (Scott wants to talk VOD in the future)","","","{""Platform"":""Stirr"",""Agreement Status"":"""",""Content"":""FAST ONLY (Scott wants to talk VOD in the future)"",""Territory"":"""",""Deal Terms ($$)"":""0.5"",""Payout Sch"":""Q"",""Contract Type"":""Distribution Agreement"",""Contract Date"":""2024-03-20"",""Expiration Date"":"""",""Contract Link"":""Stirr FAST"",""Website Link"":"""",""Primary Contact"":""Scott Schilchter"",""Email"":""scott@stirr.com"",""Additional Email"":"""",""Notes"":""""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:22","skip","Blank or repeated workbook header row","VOD Contracts","22","","","","","","","{""Platform"":"""",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""_""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:23","skip","Blank or repeated workbook header row","VOD Contracts","23","","","","","","","{""Platform"":"""",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""_""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:24","skip","Blank or repeated workbook header row","VOD Contracts","24","","","","","","","{""Platform"":"""",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""_""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:25","skip","Blank or repeated workbook header row","VOD Contracts","25","","","","","","","{""Platform"":"""",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""_""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:VOD Contracts:26","skip","Blank or repeated workbook header row","VOD Contracts","26","","","","","","","{""Platform"":"""",""Agreement Status"":"""",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""_""}"
"rights_out","Right Now Media","TBN","Right Now Media","active","","date","2028-09-30","","See contract","Right Now Media","flat_fee","$14000.00 source licensing revenue","","Source content/feed scope: God's Appointed Times
Source deal terms: 14000
Source expiration: 2028-09-30","","digital-licensing-master:2026 Licensing Deals:2","review","Unmapped territories: See contract","2026 Licensing Deals","2","","","Tiffanie","God's Appointed Times","","","{""Licensee"":""Right Now Media"",""Sign Date"":""2026-07-18"",""Term Start"":""ASAP"",""Term End"":""2028-09-30"",""Revenue"":""14000"",""Rights"":""See contract"",""Territory"":""See contract"",""Status"":""Complete"",""Content Licensed"":""God's Appointed Times"",""Contact"":""Tiffanie"",""Notes"":""""}"
"rights_out","3 Little Words","TBN","3 Little Words","terminated","","date","2025-01-28","","VOD","3 Little Words","","","","Source contract type: Distribution Agreement
Source payout schedule: Marina Fraga
Source expiration: 2025-01-28","","digital-licensing-master:Terminated Contracts:2","review","","Terminated Contracts","2","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/1.%20Terminated%20Partners/3%20Little%20Words/Termination%20Agreement","","Terminated | marina.fraga@oincfilmes.com.br | _ | Terminated as of 1/28/2025","","","","{""Platform"":""3 Little Words"",""Agreement Status"":""Terminated"",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":"""",""Payout Sch"":""Marina Fraga"",""Contract Type"":""Distribution Agreement"",""Contract Date"":"""",""Expiration Date"":""2025-01-28"",""Contract Link"":""3 little words"",""Website Link"":"""",""Primary Contact"":""Terminated"",""Email"":""marina.fraga@oincfilmes.com.br"",""Additional Email"":""_"",""Notes"":""Terminated as of 1/28/2025""}"
"rights_out","Enlace","TBN","Enlace","terminated","2024-09-23","","","","VOD","Enlace","revenue_share","65% revenue share","","Source contract type: Distribution Agreement
Source deal terms: 0.65
Source payout schedule: Llarreth Gutierrez
Email List & Tracking Notes row 10: Company: Enlace; Email: lgutierrez@enlace.org","","digital-licensing-master:Terminated Contracts:3","review","Missing expiration/end-type information","Terminated Contracts","3","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/1.%20Terminated%20Partners/Enlace/Contracts/2025?preview=Mutual+Termination+of+Enlace+Christian+Television+Inc+Distribution+Agency+Agreement+FULLY+SIGNED+%281%29.pdf","","Terminated | lgutierrez@enlace.org | Terminated as of 5/22/2025 | lgutierrez@enlace.org","","","","{""Platform"":""Enlace"",""Agreement Status"":""Terminated"",""Content"":"""",""Territory"":"""",""Deal Terms ($$)"":""0.65"",""Payout Sch"":""Llarreth Gutierrez"",""Contract Type"":""Distribution Agreement"",""Contract Date"":""2024-09-23"",""Expiration Date"":"""",""Contract Link"":""Enlace"",""Website Link"":"""",""Primary Contact"":""Terminated"",""Email"":""lgutierrez@enlace.org"",""Additional Email"":"""",""Notes"":""Terminated as of 5/22/2025""}"
"rights_out","Newsmax","TBN","Newsmax","terminated","2022-06-28","","","United States","VOD","Newsmax","","","","Source contract type: Licensing Agreement
Source content/feed scope: Huckabee
Source deal terms: Q","","digital-licensing-master:Terminated Contracts:4","review","Missing expiration/end-type information; Deal terms were preserved in notes and require financial review: Q","Terminated Contracts","4","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/Newsmax/Contracts/2020-2024","","Terminated in Jan | Accountspayable@newsmax.com | _","Huckabee","","","{""Platform"":""Newsmax"",""Agreement Status"":""Terminated"",""Content"":""Huckabee"",""Territory"":""US"",""Deal Terms ($$)"":""Q"",""Payout Sch"":"""",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2022-06-28"",""Expiration Date"":"""",""Contract Link"":""Newsmax"",""Website Link"":"""",""Primary Contact"":""Terminated in Jan"",""Email"":""Accountspayable@newsmax.com"",""Additional Email"":""_"",""Notes"":""""}"
"rights_out","Zoe Broadcasting Network","TBN","Zoe Broadcasting Network","terminated","2023-10-27","date","2025-10-26","","VOD","Zoe Broadcasting Network","","","","Source content/feed scope: Homeschool Awakening/The Omega Code/ Megiddo/ Revolutionary/ Carman the Champion/The Cross
Source deal terms: Q
Source expiration: 2 year ending 10/26/2025
Payment Tracking row 19: VOD/FAST: VOD; Platform: Zoe Broadcasting Network; Reports: Email Quarterly; Payment Recieved: Q; Payment Terms: Net 30; Drive Thru History: No; Notes: Term ended 10/26/25
Email List & Tracking Notes row 32: Company: Zoe Broadcasting Network; Email: ariane.luis@zbni.ph; Tracking Notes: Have not been able to find contacts","https://zbni.ph/","digital-licensing-master:Terminated Contracts:5","review","Unmapped territories: Philippines; Deal terms were preserved in notes and require financial review: Q","Terminated Contracts","5","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/Zoe%20Broadcasting%20Network/Contracts/2020-2024?preview=2023.10.27+TBN_ZOE+BROADCASTING+CORPORATION_LICENSING+AGREEMENT+10262023+CL_Fully+Signed.pdf","https://zbni.ph/","Ariane Luis | ariane.luis@zbni.ph | Terminated as of 11/4/2025 | ariane.luis@zbni.ph","Homeschool Awakening|The Omega Code|Megiddo|Revolutionary|Carman the Champion|The Cross","","","{""Platform"":""Zoe Broadcasting Network"",""Agreement Status"":""Terminated"",""Content"":""Homeschool Awakening/The Omega Code/ Megiddo/ Revolutionary/ Carman the Champion/The Cross"",""Territory"":""Philippines"",""Deal Terms ($$)"":""Q"",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":""2023-10-27"",""Expiration Date"":""2 year ending 10/26/2025"",""Contract Link"":""Zoe"",""Website Link"":""https://zbni.ph/"",""Primary Contact"":""Ariane Luis"",""Email"":""ariane.luis@zbni.ph"",""Additional Email"":"""",""Notes"":""Terminated as of 11/4/2025""}"
"rights_out","VIX","TBN","VIX","terminated","2024-07-01","date","2025-07-01","United States|Mexico","VOD","VIX","","","","Source content/feed scope: One Night with the King / The Omega Code / Megiddo
Source deal terms: Q
Source expiration: 2025-07-01
Payment Tracking row 18: VOD/FAST: VOD; Platform: VIX; Reports: Email Quarterly; Payment Recieved: Q; Payment Terms: Net 90; Report Type: Detailed; Drive Thru History: No; Notes: Term ended July 1 2025, have email
Email List & Tracking Notes row 29: Company: VIX; Email: cisminomoya@televisaunivision.com; Email 2: vixpartnerships@televisaunivision.com","https://www.univision.com/vix","digital-licensing-master:Terminated Contracts:6","review","Unmapped territories: Latin America; Deal terms were preserved in notes and require financial review: Q","Terminated Contracts","6","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/VIX/Contracts/2020-2024?preview=TBN-VIX_AVOD-Program-License+Agreement.+FULLY+SIGNED.pdf","https://www.univision.com/vix","Cynthia Ismino Moya | cisminomoya@televisaunivision.com | vixpartnerships@televisaunivision.com | cisminomoya@televisaunivision.com | vixpartnerships@televisaunivision.com","One Night with the King|The Omega Code|Megiddo","","","{""Platform"":""VIX"",""Agreement Status"":""Terminated"",""Content"":""One Night with the King / The Omega Code / Megiddo"",""Territory"":""US / MX / Latin America"",""Deal Terms ($$)"":""Q"",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":""2024-07-01"",""Expiration Date"":""2025-07-01"",""Contract Link"":""ViX"",""Website Link"":""https://www.univision.com/vix"",""Primary Contact"":""Cynthia Ismino Moya"",""Email"":""cisminomoya@televisaunivision.com"",""Additional Email"":""vixpartnerships@televisaunivision.com"",""Notes"":""""}"
"rights_out","PAX Hungary","TBN","PAX Hungary","terminated","2023-07-13","date","2024-07-13","","VOD","PAX Hungary","","","","Source content/feed scope: TBN original programs
Source deal terms: One time payment
Source payout schedule: NEVER PAID
Source expiration: 2024-07-13
Payment Tracking row 24: VOD/FAST: VOD OTP; Platform: PAX Hungary; Payment Terms: PAST DUE
Payment Tracking row 39: Platform: PAX Hungary; Reports: 2024-07-13; Payment Terms: Auto renew; Report Type: 5000; Notes: They did respond, need time to pay us back, states they were negative. on L&D Aging has paid before","https://paxtv.hu/","digital-licensing-master:Terminated Contracts:7","review","Unmapped territories: Hungary; Deal terms were preserved in notes and require financial review: One time payment","Terminated Contracts","7","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/PAX%20TV%20Hungary/Contracts/2020-2024","https://paxtv.hu/","Lilla Gere | gerelilla@gmail.com | benjamingere@gmail.com","TBN original programs","","","{""Platform"":""PAX Hungary"",""Agreement Status"":""Terminated"",""Content"":""TBN original programs"",""Territory"":""Hungary"",""Deal Terms ($$)"":""One time payment"",""Payout Sch"":""NEVER PAID"",""Contract Type"":"""",""Contract Date"":""2023-07-13"",""Expiration Date"":""2024-07-13"",""Contract Link"":""PAX"",""Website Link"":""https://paxtv.hu/"",""Primary Contact"":""Lilla Gere"",""Email"":""gerelilla@gmail.com"",""Additional Email"":""benjamingere@gmail.com"",""Notes"":""""}"
"rights_out","Vidio","TBN","Vidio","terminated","2024-02-01","","","","VOD","Vidio","revenue_share","50% revenue share","","Source content/feed scope: Homeschool Awakening/The Omega Code/ Megiddo/ Revolutionary/ Carman the Champion/The Cross/ One night with the king/ DTH S4, S5, S5 / America's Hidden History S1 and S2 / Smoketown
Source deal terms: 0.5
Source payout schedule: Q
Source expiration: Terminating as of 2/1
Payment Tracking row 17: VOD/FAST: VOD; Platform: Vidio; Reports: Email Monthly; Payment Recieved: Q; Payment Terms: Net 45; Report Type: Detailed; Drive Thru History: Yes; Notes: Can withold payment if less than $200 / Emailed to terminate agreement / waiting for final payments
Email List & Tracking Notes row 28: Company: Vidio; Email: annisa.karinda@vidio.com; Email 2: licensing@vidio.com","https://www.vidio.com/","digital-licensing-master:Terminated Contracts:8","review","Expiration language requires review: Terminating as of 2/1; Unmapped territories: Indonesia","Terminated Contracts","8","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/Vidio/Contracts/2020-2024?preview=Vidio+Agreement+Part+1+and+Part+2+FINAL+%28FULLY+SIGNED%29_TBN+-+signed.pdf","https://www.vidio.com/","(Inda) Annisa Karinda | annisa.karinda@vidio.com | licensing@vidio.com | annisa.karinda@vidio.com | licensing@vidio.com","Homeschool Awakening|The Omega Code|Megiddo|Revolutionary|Carman the Champion|The Cross|One night with the king|Smoketown","DTH::4|America's Hidden History::1","","{""Platform"":""Vidio"",""Agreement Status"":""Terminated"",""Content"":""Homeschool Awakening/The Omega Code/ Megiddo/ Revolutionary/ Carman the Champion/The Cross/ One night with the king/ DTH S4, S5, S5 / America's Hidden History S1 and S2 / Smoketown"",""Territory"":""Indonesia"",""Deal Terms ($$)"":""0.5"",""Payout Sch"":""Q"",""Contract Type"":"""",""Contract Date"":""2024-02-01"",""Expiration Date"":""Terminating as of 2/1"",""Contract Link"":""Vidio"",""Website Link"":""https://www.vidio.com/"",""Primary Contact"":""(Inda) Annisa Karinda"",""Email"":""annisa.karinda@vidio.com"",""Additional Email"":""licensing@vidio.com"",""Notes"":""""}"
"rights_out","Stirr","TBN","Stirr","terminated","2024-03-20","date","2025-10-30","United States|Canada","VOD","Stirr","revenue_share","50% revenue share","","Source content/feed scope: TBN Linear
Source deal terms: 0.5
Source expiration: 2025-10-30","https://stirr.com/","digital-licensing-master:Terminated Contracts:9","import","","Terminated Contracts","9","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/Stirr/Contracts/2020-2024?preview=2024.3.20+FULLY+EXECUTED+-+STIRR+TBN+-+Digital+Distribution_Platform+-Licensing+Agreement+v2.6++FINAL.pdf","https://stirr.com/","Scott Schlichter | scott@stirr.com | john.wells@stirr.com | Terminated as of 10/30/25","TBN Linear","","","{""Platform"":""Stirr"",""Agreement Status"":""Terminated"",""Content"":""TBN Linear"",""Territory"":""US / Canada"",""Deal Terms ($$)"":""0.5"",""Payout Sch"":"""",""Contract Type"":"""",""Contract Date"":""2024-03-20"",""Expiration Date"":""2025-10-30"",""Contract Link"":""Stirr"",""Website Link"":""https://stirr.com/"",""Primary Contact"":""Scott Schlichter"",""Email"":""scott@stirr.com"",""Additional Email"":""john.wells@stirr.com"",""Notes"":""Terminated as of 10/30/25""}"
